order_code,bom_category,issue_pool,allocated_qty,uom
BS-ET-16321,Paint Binder(Gloss),Paint Binder,0,Gram
BS-ET-16324,Paint Epoxy Primer,Epoxy Set,848.98,Gram
BS-ET-16324,Epoxy Thinner,Epoxy Set,179.36,Gram
BS-ET-16324,Epoxy Hardner,Epoxy Set,167.41,Gram
BS-ET-16324,Paint Mixing,Paint Mixing,266.38,Gram
BS-ET-16324,Paint Matt agent(Matt),Paint Matt Agent,0,Gram
BS-ET-16324,Paint Harnder,Paint Harnder,194.91,Gram
BS-ET-16324,Paint Thinner,Paint Thinner,51.98,Gram
BS-ET-16324,Paint Binder(Gloss),Paint Binder,136.44,Gram
BS-ET-16365-A,Paint Epoxy Primer,Epoxy Set,179.19,Gram
BS-ET-16365-A,Epoxy Thinner,Epoxy Set,37.86,Gram
BS-ET-16365-A,Epoxy Hardner,Epoxy Set,35.33,Gram
BS-ET-16365-A,Paint Mixing,Paint Mixing,57.59,Gram
BS-ET-16365-A,Paint Matt agent(Matt),Paint Matt Agent,28.8,Gram
BS-ET-16365-A,Paint Harnder,Paint Harnder,28.8,Gram
BS-ET-16365-A,Paint Thinner,Paint Thinner,23.31,Gram
BS-ET-16365-A,Paint Binder(Gloss),Paint Binder,0,Gram
BS-ET-16367,Paint Epoxy Primer,Epoxy Set,179.3,Gram
BS-ET-16367,Epoxy Thinner,Epoxy Set,37.88,Gram
BS-ET-16367,Epoxy Hardner,Epoxy Set,35.35,Gram
BS-ET-16367,Paint Mixing,Paint Mixing,57.63,Gram
BS-ET-16367,Paint Matt agent(Matt),Paint Matt Agent,28.81,Gram
BS-ET-16367,Paint Harnder,Paint Harnder,28.81,Gram
BS-ET-16367,Paint Thinner,Paint Thinner,23.33,Gram
BS-ET-16367,Paint Binder(Gloss),Paint Binder,0,Gram
BS-ET-16365-B,Paint Epoxy Primer,Epoxy Set,179.19,Gram
BS-ET-16365-B,Epoxy Thinner,Epoxy Set,37.86,Gram
BS-ET-16365-B,Epoxy Hardner,Epoxy Set,35.33,Gram
BS-ET-16365-B,Paint Mixing,Paint Mixing,57.59,Gram
BS-ET-16365-B,Paint Matt agent(Matt),Paint Matt Agent,28.8,Gram
BS-ET-16365-B,Paint Harnder,Paint Harnder,28.8,Gram
BS-ET-16365-B,Paint Thinner,Paint Thinner,23.31,Gram
BS-ET-16365-B,Paint Binder(Gloss),Paint Binder,0,Gram
BS-ET-16365-C,Paint Epoxy Primer,Epoxy Set,179.19,Gram
BS-ET-16365-C,Epoxy Thinner,Epoxy Set,37.86,Gram
BS-ET-16365-C,Epoxy Hardner,Epoxy Set,35.33,Gram
BS-ET-16365-C,Paint Mixing,Paint Mixing,57.59,Gram
BS-ET-16365-C,Paint Matt agent(Matt),Paint Matt Agent,28.8,Gram
BS-ET-16365-C,Paint Harnder,Paint Harnder,28.8,Gram
BS-ET-16365-C,Paint Thinner,Paint Thinner,23.31,Gram
BS-ET-16365-C,Paint Binder(Gloss),Paint Binder,0,Gram
BS-ET-16365-D,Paint Epoxy Primer,Epoxy Set,179.19,Gram
BS-ET-16365-D,Epoxy Thinner,Epoxy Set,37.86,Gram
BS-ET-16365-D,Epoxy Hardner,Epoxy Set,35.33,Gram
BS-ET-16365-D,Paint Mixing,Paint Mixing,57.59,Gram
BS-ET-16365-D,Paint Matt agent(Matt),Paint Matt Agent,28.8,Gram
BS-ET-16365-D,Paint Harnder,Paint Harnder,28.8,Gram
BS-ET-16365-D,Paint Thinner,Paint Thinner,23.31,Gram
BS-ET-16365-D,Paint Binder(Gloss),Paint Binder,0,Gram
BS-LHET-316,Paint Epoxy Primer,Epoxy Set,179.19,Gram
BS-LHET-316,Epoxy Thinner,Epoxy Set,37.86,Gram
BS-LHET-316,Epoxy Hardner,Epoxy Set,35.33,Gram
BS-LHET-316,Paint Mixing,Paint Mixing,57.59,Gram
BS-LHET-316,Paint Matt agent(Matt),Paint Matt Agent,28.8,Gram
BS-LHET-316,Paint Harnder,Paint Harnder,28.8,Gram
BS-LHET-316,Paint Thinner,Paint Thinner,23.31,Gram
BS-LHET-316,Paint Binder(Gloss),Paint Binder,0,Gram
BS-LHET-323,Paint Epoxy Primer,Epoxy Set,457.66,Gram
BS-LHET-323,Epoxy Thinner,Epoxy Set,96.69,Gram
BS-LHET-323,Epoxy Hardner,Epoxy Set,90.24,Gram
BS-LHET-323,Paint Mixing,Paint Mixing,147.1,Gram
BS-LHET-323,Paint Matt agent(Matt),Paint Matt Agent,73.55,Gram
BS-LHET-323,Paint Harnder,Paint Harnder,73.55,Gram
BS-LHET-323,Paint Thinner,Paint Thinner,59.54,Gram
BS-LHET-323,Paint Binder(Gloss),Paint Binder,0,Gram
BS-LHET-325-A,Paint Epoxy Primer,Epoxy Set,386.14,Gram
BS-LHET-325-A,Epoxy Thinner,Epoxy Set,81.58,Gram
BS-LHET-325-A,Epoxy Hardner,Epoxy Set,76.14,Gram
BS-LHET-325-A,Paint Mixing,Paint Mixing,124.11,Gram
BS-LHET-325-A,Paint Matt agent(Matt),Paint Matt Agent,62.06,Gram
BS-LHET-325-A,Paint Harnder,Paint Harnder,62.06,Gram
BS-LHET-325-A,Paint Thinner,Paint Thinner,50.24,Gram
BS-LHET-325-A,Paint Binder(Gloss),Paint Binder,0,Gram
BS-LHET-325-B,Paint Epoxy Primer,Epoxy Set,179.19,Gram
BS-LHET-325-B,Epoxy Thinner,Epoxy Set,37.86,Gram
BS-LHET-325-B,Epoxy Hardner,Epoxy Set,35.33,Gram
BS-LHET-325-B,Paint Mixing,Paint Mixing,57.59,Gram
BS-LHET-325-B,Paint Matt agent(Matt),Paint Matt Agent,28.8,Gram
BS-LHET-325-B,Paint Harnder,Paint Harnder,28.8,Gram
BS-LHET-325-B,Paint Thinner,Paint Thinner,23.31,Gram
BS-LHET-325-B,Paint Binder(Gloss),Paint Binder,0,Gram
BS-SI-16293,Paint Epoxy Primer,Epoxy Set,179.19,Gram
BS-SI-16293,Epoxy Thinner,Epoxy Set,37.86,Gram
BS-SI-16293,Epoxy Hardner,Epoxy Set,35.33,Gram
BS-SI-16293,Paint Mixing,Paint Mixing,57.59,Gram
BS-SI-16293,Paint Matt agent(Matt),Paint Matt Agent,28.8,Gram
BS-SI-16293,Paint Harnder,Paint Harnder,28.8,Gram
BS-SI-16293,Paint Thinner,Paint Thinner,23.31,Gram
BS-SI-16293,Paint Binder(Gloss),Paint Binder,0,Gram
BS-SI-16368-A,Paint Epoxy Primer,Epoxy Set,416.45,Gram
BS-SI-16368-A,Epoxy Thinner,Epoxy Set,87.98,Gram
BS-SI-16368-A,Epoxy Hardner,Epoxy Set,82.12,Gram
BS-SI-16368-A,Paint Mixing,Paint Mixing,133.85,Gram
BS-SI-16368-A,Paint Matt agent(Matt),Paint Matt Agent,66.93,Gram
BS-SI-16368-A,Paint Harnder,Paint Harnder,66.93,Gram
BS-SI-16368-A,Paint Thinner,Paint Thinner,54.18,Gram
BS-SI-16368-A,Paint Binder(Gloss),Paint Binder,0,Gram
BS-SI-16368-B,Paint Epoxy Primer,Epoxy Set,312.42,Gram
BS-SI-16368-B,Epoxy Thinner,Epoxy Set,66,Gram
BS-SI-16368-B,Epoxy Hardner,Epoxy Set,61.6,Gram
BS-SI-16368-B,Paint Mixing,Paint Mixing,100.42,Gram
BS-SI-16368-B,Paint Matt agent(Matt),Paint Matt Agent,50.21,Gram
BS-SI-16368-B,Paint Harnder,Paint Harnder,50.21,Gram
BS-SI-16368-B,Paint Thinner,Paint Thinner,40.64,Gram
BS-SI-16368-B,Paint Binder(Gloss),Paint Binder,0,Gram
BS-ET-16155,Paint Epoxy Primer,Epoxy Set,179.19,Gram
BS-ET-16155,Epoxy Thinner,Epoxy Set,37.86,Gram
BS-ET-16155,Epoxy Hardner,Epoxy Set,35.33,Gram
BS-ET-16155,Paint Mixing,Paint Mixing,57.59,Gram
BS-ET-16155,Paint Matt agent(Matt),Paint Matt Agent,28.8,Gram
BS-ET-16155,Paint Harnder,Paint Harnder,28.8,Gram
BS-ET-16155,Paint Thinner,Paint Thinner,23.31,Gram
BS-ET-16155,Paint Binder(Gloss),Paint Binder,0,Gram
BS-ET-16172-B-Bulk,Paint Epoxy Primer,Epoxy Set,1107.29,Gram
BS-ET-16172-B-Bulk,Epoxy Thinner,Epoxy Set,233.94,Gram
BS-ET-16172-B-Bulk,Epoxy Hardner,Epoxy Set,218.34,Gram
BS-ET-16172-B-Bulk,Paint Mixing,Paint Mixing,355.9,Gram
BS-ET-16172-B-Bulk,Paint Matt agent(Matt),Paint Matt Agent,177.95,Gram
BS-ET-16172-B-Bulk,Paint Harnder,Paint Harnder,177.95,Gram
BS-ET-16172-B-Bulk,Paint Thinner,Paint Thinner,144.05,Gram
BS-ET-16172-B-Bulk,Paint Binder(Gloss),Paint Binder,0,Gram
BS-LHET-321,Paint Epoxy Primer,Epoxy Set,311.43,Gram
BS-LHET-321,Epoxy Thinner,Epoxy Set,65.79,Gram
BS-LHET-321,Epoxy Hardner,Epoxy Set,61.41,Gram
BS-LHET-321,Paint Mixing,Paint Mixing,200.1,Gram
BS-LHET-321,Paint Matt agent(Matt),Paint Matt Agent,50.05,Gram
BS-LHET-321,Paint Harnder,Paint Harnder,50.05,Gram
BS-LHET-321,Paint Thinner,Paint Thinner,40.52,Gram
BS-LHET-321,Paint Binder(Gloss),Paint Binder,0,Gram
BS-LHET-315-A,Paint Epoxy Primer,Epoxy Set,386.14,Gram
BS-LHET-315-A,Epoxy Thinner,Epoxy Set,81.58,Gram
BS-LHET-315-A,Epoxy Hardner,Epoxy Set,76.14,Gram
BS-LHET-315-A,Paint Mixing,Paint Mixing,124.11,Gram
BS-LHET-315-A,Paint Matt agent(Matt),Paint Matt Agent,62.06,Gram
BS-LHET-315-A,Paint Harnder,Paint Harnder,62.06,Gram
BS-LHET-315-A,Paint Thinner,Paint Thinner,50.24,Gram
BS-LHET-315-A,Paint Binder(Gloss),Paint Binder,0,Gram
BS-LHET-315-B,Paint Epoxy Primer,Epoxy Set,386.14,Gram
BS-LHET-315-B,Epoxy Thinner,Epoxy Set,81.58,Gram
BS-LHET-315-B,Epoxy Hardner,Epoxy Set,76.14,Gram
BS-LHET-315-B,Paint Mixing,Paint Mixing,124.11,Gram
BS-LHET-315-B,Paint Matt agent(Matt),Paint Matt Agent,62.06,Gram
BS-LHET-315-B,Paint Harnder,Paint Harnder,62.06,Gram
BS-LHET-315-B,Paint Thinner,Paint Thinner,50.24,Gram
BS-LHET-315-B,Paint Binder(Gloss),Paint Binder,0,Gram
BS-LHET-315-C,Paint Epoxy Primer,Epoxy Set,386.14,Gram
BS-LHET-315-C,Epoxy Thinner,Epoxy Set,81.58,Gram
BS-LHET-315-C,Epoxy Hardner,Epoxy Set,76.14,Gram
BS-LHET-315-C,Paint Mixing,Paint Mixing,124.11,Gram
BS-LHET-315-C,Paint Matt agent(Matt),Paint Matt Agent,62.06,Gram
BS-LHET-315-C,Paint Harnder,Paint Harnder,62.06,Gram
BS-LHET-315-C,Paint Thinner,Paint Thinner,50.24,Gram
BS-LHET-315-C,Paint Binder(Gloss),Paint Binder,0,Gram
BS-US-2499 A,Paint Epoxy Primer,Epoxy Set,290.93,Gram
BS-US-2499 A,Epoxy Thinner,Epoxy Set,61.46,Gram
BS-US-2499 A,Epoxy Hardner,Epoxy Set,57.37,Gram
BS-US-2499 A,Paint Mixing,Paint Mixing,150.19,Gram
BS-US-2499 A,Paint Matt agent(Matt),Paint Matt Agent,31.17,Gram
BS-US-2499 A,Paint Harnder,Paint Harnder,51.21,Gram
BS-US-2499 A,Paint Thinner,Paint Thinner,20.04,Gram
BS-US-2499 A,Paint Binder(Gloss),Paint Binder,20.04,Gram
BS-US-2499 B,Paint Epoxy Primer,Epoxy Set,168.61,Gram
BS-US-2499 B,Epoxy Thinner,Epoxy Set,35.62,Gram
BS-US-2499 B,Epoxy Hardner,Epoxy Set,33.25,Gram
BS-US-2499 B,Paint Mixing,Paint Mixing,58.06,Gram
BS-US-2499 B,Paint Matt agent(Matt),Paint Matt Agent,18.06,Gram
BS-US-2499 B,Paint Harnder,Paint Harnder,29.68,Gram
BS-US-2499 B,Paint Thinner,Paint Thinner,11.61,Gram
BS-US-2499 B,Paint Binder(Gloss),Paint Binder,11.61,Gram
BS-US-2511 A,Paint Epoxy Primer,Epoxy Set,3798.93,Gram
BS-US-2511 A,Epoxy Thinner,Epoxy Set,802.59,Gram
BS-US-2511 A,Epoxy Hardner,Epoxy Set,749.09,Gram
BS-US-2511 A,Paint Mixing,Paint Mixing,1308.25,Gram
BS-US-2511 A,Paint Matt agent(Matt),Paint Matt Agent,407.01,Gram
BS-US-2511 A,Paint Harnder,Paint Harnder,668.66,Gram
BS-US-2511 A,Paint Thinner,Paint Thinner,261.65,Gram
BS-US-2511 A,Paint Binder(Gloss),Paint Binder,261.65,Gram
BS-US-2511 B,Paint Epoxy Primer,Epoxy Set,4346.74,Gram
BS-US-2511 B,Epoxy Thinner,Epoxy Set,918.33,Gram
BS-US-2511 B,Epoxy Hardner,Epoxy Set,857.1,Gram
BS-US-2511 B,Paint Mixing,Paint Mixing,1496.9,Gram
BS-US-2511 B,Paint Matt agent(Matt),Paint Matt Agent,465.7,Gram
BS-US-2511 B,Paint Harnder,Paint Harnder,765.08,Gram
BS-US-2511 B,Paint Thinner,Paint Thinner,299.38,Gram
BS-US-2511 B,Paint Binder(Gloss),Paint Binder,299.38,Gram
BS-US-2511 C,Paint Epoxy Primer,Epoxy Set,4346.74,Gram
BS-US-2511 C,Epoxy Thinner,Epoxy Set,918.33,Gram
BS-US-2511 C,Epoxy Hardner,Epoxy Set,857.1,Gram
BS-US-2511 C,Paint Mixing,Paint Mixing,1496.9,Gram
BS-US-2511 C,Paint Matt agent(Matt),Paint Matt Agent,465.7,Gram
BS-US-2511 C,Paint Harnder,Paint Harnder,765.08,Gram
BS-US-2511 C,Paint Thinner,Paint Thinner,299.38,Gram
BS-US-2511 C,Paint Binder(Gloss),Paint Binder,299.38,Gram
BS-ET-16317-(Bulk),Paint Epoxy Primer,Epoxy Set,311.65,Gram
BS-ET-16317-(Bulk),Epoxy Thinner,Epoxy Set,65.84,Gram
BS-ET-16317-(Bulk),Epoxy Hardner,Epoxy Set,61.45,Gram
BS-ET-16317-(Bulk),Paint Mixing,Paint Mixing,100.17,Gram
BS-ET-16317-(Bulk),Paint Matt agent(Matt),Paint Matt Agent,50.08,Gram
BS-ET-16317-(Bulk),Paint Harnder,Paint Harnder,50.08,Gram
BS-ET-16317-(Bulk),Paint Thinner,Paint Thinner,40.54,Gram
BS-ET-16317-(Bulk),Paint Binder(Gloss),Paint Binder,0,Gram
BS-ET-16377,Paint Epoxy Primer,Epoxy Set,179.19,Gram
BS-ET-16377,Epoxy Thinner,Epoxy Set,37.86,Gram
BS-ET-16377,Epoxy Hardner,Epoxy Set,35.33,Gram
BS-ET-16377,Paint Mixing,Paint Mixing,57.59,Gram
BS-ET-16377,Paint Matt agent(Matt),Paint Matt Agent,28.8,Gram
BS-ET-16377,Paint Harnder,Paint Harnder,28.8,Gram
BS-ET-16377,Paint Thinner,Paint Thinner,23.31,Gram
BS-ET-16377,Paint Binder(Gloss),Paint Binder,0,Gram
BS-S.C-16340,Paint Epoxy Primer,Epoxy Set,184.48,Gram
BS-S.C-16340,Epoxy Thinner,Epoxy Set,38.97,Gram
BS-S.C-16340,Epoxy Hardner,Epoxy Set,36.38,Gram
BS-S.C-16340,Paint Mixing,Paint Mixing,59.29,Gram
BS-S.C-16340,Paint Matt agent(Matt),Paint Matt Agent,29.65,Gram
BS-S.C-16340,Paint Harnder,Paint Harnder,29.65,Gram
BS-S.C-16340,Paint Thinner,Paint Thinner,24,Gram
BS-S.C-16340,Paint Binder(Gloss),Paint Binder,0,Gram
BS-US-500061 A,Paint Epoxy Primer,Epoxy Set,4974.47,Gram
BS-US-500061 A,Epoxy Thinner,Epoxy Set,1050.94,Gram
BS-US-500061 A,Epoxy Hardner,Epoxy Set,980.88,Gram
BS-US-500061 A,Paint Mixing,Paint Mixing,1713.07,Gram
BS-US-500061 A,Paint Matt agent(Matt),Paint Matt Agent,532.96,Gram
BS-US-500061 A,Paint Harnder,Paint Harnder,875.57,Gram
BS-US-500061 A,Paint Thinner,Paint Thinner,342.61,Gram
BS-US-500061 A,Paint Binder(Gloss),Paint Binder,342.61,Gram
BS-US-500061 B,Paint Epoxy Primer,Epoxy Set,4974.47,Gram
BS-US-500061 B,Epoxy Thinner,Epoxy Set,1050.94,Gram
BS-US-500061 B,Epoxy Hardner,Epoxy Set,980.88,Gram
BS-US-500061 B,Paint Mixing,Paint Mixing,1713.07,Gram
BS-US-500061 B,Paint Matt agent(Matt),Paint Matt Agent,532.96,Gram
BS-US-500061 B,Paint Harnder,Paint Harnder,875.57,Gram
BS-US-500061 B,Paint Thinner,Paint Thinner,342.61,Gram
BS-US-500061 B,Paint Binder(Gloss),Paint Binder,342.61,Gram
BS-SM-16274,Paint Epoxy Primer,Epoxy Set,998.86,Gram
BS-SM-16274,Epoxy Thinner,Epoxy Set,211.03,Gram
BS-SM-16274,Epoxy Hardner,Epoxy Set,196.96,Gram
BS-SM-16274,Paint Mixing,Paint Mixing,321.05,Gram
BS-SM-16274,Paint Matt agent(Matt),Paint Matt Agent,160.52,Gram
BS-SM-16274,Paint Harnder,Paint Harnder,160.52,Gram
BS-SM-16274,Paint Thinner,Paint Thinner,129.95,Gram
BS-SM-16274,Paint Binder(Gloss),Paint Binder,0,Gram
BS-SM-16349,Paint Epoxy Primer,Epoxy Set,960.51,Gram
BS-SM-16349,Epoxy Thinner,Epoxy Set,202.92,Gram
BS-SM-16349,Epoxy Hardner,Epoxy Set,189.4,Gram
BS-SM-16349,Paint Mixing,Paint Mixing,308.72,Gram
BS-SM-16349,Paint Matt agent(Matt),Paint Matt Agent,154.36,Gram
BS-SM-16349,Paint Harnder,Paint Harnder,154.36,Gram
BS-SM-16349,Paint Thinner,Paint Thinner,124.96,Gram
BS-SM-16349,Paint Binder(Gloss),Paint Binder,0,Gram
BS-SM-16364,Paint Epoxy Primer,Epoxy Set,179.19,Gram
BS-SM-16364,Epoxy Thinner,Epoxy Set,37.86,Gram
BS-SM-16364,Epoxy Hardner,Epoxy Set,35.33,Gram
BS-SM-16364,Paint Mixing,Paint Mixing,57.59,Gram
BS-SM-16364,Paint Matt agent(Matt),Paint Matt Agent,28.8,Gram
BS-SM-16364,Paint Harnder,Paint Harnder,28.8,Gram
BS-SM-16364,Paint Thinner,Paint Thinner,23.31,Gram
BS-SM-16364,Paint Binder(Gloss),Paint Binder,0,Gram
BS-US-2479,Paint Epoxy Primer,Epoxy Set,6283.57,Gram
BS-US-2479,Epoxy Thinner,Epoxy Set,1327.51,Gram
BS-US-2479,Epoxy Hardner,Epoxy Set,1239.01,Gram
BS-US-2479,Paint Mixing,Paint Mixing,2163.89,Gram
BS-US-2479,Paint Matt agent(Matt),Paint Matt Agent,673.21,Gram
BS-US-2479,Paint Harnder,Paint Harnder,1105.99,Gram
BS-US-2479,Paint Thinner,Paint Thinner,432.78,Gram
BS-US-2479,Paint Binder(Gloss),Paint Binder,432.78,Gram
BS-QS-16280,Paint Epoxy Primer,Epoxy Set,323.11,Gram
BS-QS-16280,Epoxy Thinner,Epoxy Set,68.26,Gram
BS-QS-16280,Epoxy Hardner,Epoxy Set,63.71,Gram
BS-QS-16280,Paint Mixing,Paint Mixing,103.85,Gram
BS-QS-16280,Paint Matt agent(Matt),Paint Matt Agent,51.93,Gram
BS-QS-16280,Paint Harnder,Paint Harnder,51.93,Gram
BS-QS-16280,Paint Thinner,Paint Thinner,42.04,Gram
BS-QS-16280,Paint Binder(Gloss),Paint Binder,0,Gram
BS-QS-16358-A,Paint Epoxy Primer,Epoxy Set,179.19,Gram
BS-QS-16358-A,Epoxy Thinner,Epoxy Set,37.86,Gram
BS-QS-16358-A,Epoxy Hardner,Epoxy Set,35.33,Gram
BS-QS-16358-A,Paint Mixing,Paint Mixing,57.59,Gram
BS-QS-16358-A,Paint Matt agent(Matt),Paint Matt Agent,28.8,Gram
BS-QS-16358-A,Paint Harnder,Paint Harnder,28.8,Gram
BS-QS-16358-A,Paint Thinner,Paint Thinner,23.31,Gram
BS-QS-16358-A,Paint Binder(Gloss),Paint Binder,0,Gram
BS-S.inc-16395-A-(Bulk),Paint Epoxy Primer,Epoxy Set,568.08,Gram
BS-S.inc-16395-A-(Bulk),Epoxy Thinner,Epoxy Set,120.02,Gram
BS-S.inc-16395-A-(Bulk),Epoxy Hardner,Epoxy Set,112.02,Gram
BS-S.inc-16395-A-(Bulk),Paint Mixing,Paint Mixing,182.59,Gram
BS-S.inc-16395-A-(Bulk),Paint Matt agent(Matt),Paint Matt Agent,91.3,Gram
BS-S.inc-16395-A-(Bulk),Paint Harnder,Paint Harnder,91.3,Gram
BS-S.inc-16395-A-(Bulk),Paint Thinner,Paint Thinner,73.91,Gram
BS-S.inc-16395-A-(Bulk),Paint Binder(Gloss),Paint Binder,0,Gram
BS-S.inc-16395-B-(Bulk),Paint Epoxy Primer,Epoxy Set,311.7,Gram
BS-S.inc-16395-B-(Bulk),Epoxy Thinner,Epoxy Set,65.85,Gram
BS-S.inc-16395-B-(Bulk),Epoxy Hardner,Epoxy Set,61.46,Gram
BS-S.inc-16395-B-(Bulk),Paint Mixing,Paint Mixing,100.19,Gram
BS-S.inc-16395-B-(Bulk),Paint Matt agent(Matt),Paint Matt Agent,50.09,Gram
BS-S.inc-16395-B-(Bulk),Paint Harnder,Paint Harnder,50.09,Gram
BS-S.inc-16395-B-(Bulk),Paint Thinner,Paint Thinner,40.55,Gram
BS-S.inc-16395-B-(Bulk),Paint Binder(Gloss),Paint Binder,0,Gram
BS-SI-16372,Paint Epoxy Primer,Epoxy Set,180.73,Gram
BS-SI-16372,Epoxy Thinner,Epoxy Set,38.18,Gram
BS-SI-16372,Epoxy Hardner,Epoxy Set,35.64,Gram
BS-SI-16372,Paint Mixing,Paint Mixing,58.09,Gram
BS-SI-16372,Paint Matt agent(Matt),Paint Matt Agent,29.04,Gram
BS-SI-16372,Paint Harnder,Paint Harnder,29.04,Gram
BS-SI-16372,Paint Thinner,Paint Thinner,23.51,Gram
BS-SI-16372,Paint Binder(Gloss),Paint Binder,0,Gram
BS-ET-16279-A,Paint Epoxy Primer,Epoxy Set,179.19,Gram
BS-ET-16279-A,Epoxy Thinner,Epoxy Set,37.86,Gram
BS-ET-16279-A,Epoxy Hardner,Epoxy Set,35.33,Gram
BS-ET-16279-A,Paint Mixing,Paint Mixing,57.59,Gram
BS-ET-16279-A,Paint Matt agent(Matt),Paint Matt Agent,28.8,Gram
BS-ET-16279-A,Paint Harnder,Paint Harnder,28.8,Gram
BS-ET-16279-A,Paint Thinner,Paint Thinner,23.31,Gram
BS-ET-16279-A,Paint Binder(Gloss),Paint Binder,0,Gram
BS-ET-16279-B,Paint Epoxy Primer,Epoxy Set,179.19,Gram
BS-ET-16279-B,Epoxy Thinner,Epoxy Set,37.86,Gram
BS-ET-16279-B,Epoxy Hardner,Epoxy Set,35.33,Gram
BS-ET-16279-B,Paint Mixing,Paint Mixing,57.59,Gram
BS-ET-16279-B,Paint Matt agent(Matt),Paint Matt Agent,28.8,Gram
BS-ET-16279-B,Paint Harnder,Paint Harnder,28.8,Gram
BS-ET-16279-B,Paint Thinner,Paint Thinner,23.31,Gram
BS-ET-16279-B,Paint Binder(Gloss),Paint Binder,0,Gram
BS-ET-16279-C,Paint Epoxy Primer,Epoxy Set,179.19,Gram
BS-ET-16279-C,Epoxy Thinner,Epoxy Set,37.86,Gram
BS-ET-16279-C,Epoxy Hardner,Epoxy Set,35.33,Gram
BS-ET-16279-C,Paint Mixing,Paint Mixing,57.59,Gram
BS-ET-16279-C,Paint Matt agent(Matt),Paint Matt Agent,28.8,Gram
BS-ET-16279-C,Paint Harnder,Paint Harnder,28.8,Gram
BS-ET-16279-C,Paint Thinner,Paint Thinner,23.31,Gram
BS-ET-16279-C,Paint Binder(Gloss),Paint Binder,0,Gram
BS-ET-16279-D,Paint Epoxy Primer,Epoxy Set,179.19,Gram
BS-ET-16279-D,Epoxy Thinner,Epoxy Set,37.86,Gram
BS-ET-16279-D,Epoxy Hardner,Epoxy Set,35.33,Gram
BS-ET-16279-D,Paint Mixing,Paint Mixing,57.59,Gram
BS-ET-16279-D,Paint Matt agent(Matt),Paint Matt Agent,28.8,Gram
BS-ET-16279-D,Paint Harnder,Paint Harnder,28.8,Gram
BS-ET-16279-D,Paint Thinner,Paint Thinner,23.31,Gram
BS-ET-16279-D,Paint Binder(Gloss),Paint Binder,0,Gram
BS-ET-16279-E,Paint Epoxy Primer,Epoxy Set,179.19,Gram
BS-ET-16279-E,Epoxy Thinner,Epoxy Set,37.86,Gram
BS-ET-16279-E,Epoxy Hardner,Epoxy Set,35.33,Gram
BS-ET-16279-E,Paint Mixing,Paint Mixing,57.59,Gram
BS-ET-16279-E,Paint Matt agent(Matt),Paint Matt Agent,28.8,Gram
BS-ET-16279-E,Paint Harnder,Paint Harnder,28.8,Gram
BS-ET-16279-E,Paint Thinner,Paint Thinner,23.31,Gram
BS-ET-16279-E,Paint Binder(Gloss),Paint Binder,0,Gram
BS-ET-16279-F,Paint Epoxy Primer,Epoxy Set,179.19,Gram
BS-ET-16279-F,Epoxy Thinner,Epoxy Set,37.86,Gram
BS-ET-16279-F,Epoxy Hardner,Epoxy Set,35.33,Gram
BS-ET-16279-F,Paint Mixing,Paint Mixing,57.59,Gram
BS-ET-16279-F,Paint Matt agent(Matt),Paint Matt Agent,28.8,Gram
BS-ET-16279-F,Paint Harnder,Paint Harnder,28.8,Gram
BS-ET-16279-F,Paint Thinner,Paint Thinner,23.31,Gram
BS-ET-16279-F,Paint Binder(Gloss),Paint Binder,0,Gram
BS-ET-16279-G,Paint Epoxy Primer,Epoxy Set,179.19,Gram
BS-ET-16279-G,Epoxy Thinner,Epoxy Set,37.86,Gram
BS-ET-16279-G,Epoxy Hardner,Epoxy Set,35.33,Gram
BS-ET-16279-G,Paint Mixing,Paint Mixing,57.59,Gram
BS-ET-16279-G,Paint Matt agent(Matt),Paint Matt Agent,28.8,Gram
BS-ET-16279-G,Paint Harnder,Paint Harnder,28.8,Gram
BS-ET-16279-G,Paint Thinner,Paint Thinner,23.31,Gram
BS-ET-16279-G,Paint Binder(Gloss),Paint Binder,0,Gram
BS-ET-16390,Paint Epoxy Primer,Epoxy Set,181.83,Gram
BS-ET-16390,Epoxy Thinner,Epoxy Set,38.41,Gram
BS-ET-16390,Epoxy Hardner,Epoxy Set,35.85,Gram
BS-ET-16390,Paint Mixing,Paint Mixing,58.44,Gram
BS-ET-16390,Paint Matt agent(Matt),Paint Matt Agent,29.22,Gram
BS-ET-16390,Paint Harnder,Paint Harnder,29.22,Gram
BS-ET-16390,Paint Thinner,Paint Thinner,23.66,Gram
BS-ET-16390,Paint Binder(Gloss),Paint Binder,0,Gram
BS-LHET-313,Paint Epoxy Primer,Epoxy Set,361.79,Gram
BS-LHET-313,Epoxy Thinner,Epoxy Set,76.43,Gram
BS-LHET-313,Epoxy Hardner,Epoxy Set,71.34,Gram
BS-LHET-313,Paint Mixing,Paint Mixing,116.28,Gram
BS-LHET-313,Paint Matt agent(Matt),Paint Matt Agent,58.14,Gram
BS-LHET-313,Paint Harnder,Paint Harnder,58.14,Gram
BS-LHET-313,Paint Thinner,Paint Thinner,47.07,Gram
BS-LHET-313,Paint Binder(Gloss),Paint Binder,0,Gram
BS-ET-16388,Paint Epoxy Primer,Epoxy Set,179.19,Gram
BS-ET-16388,Epoxy Thinner,Epoxy Set,37.86,Gram
BS-ET-16388,Epoxy Hardner,Epoxy Set,35.33,Gram
